,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3704,-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,254685.01,NEAR BAY
3705,-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,254190.0,<1H OCEAN
3706,-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,91738.0,INLAND
3707,-119.03,35.39,28.0,4513.0,764.0,1593.0,763.0,2.9821,101422.0,INLAND
3708,-121.91,37.34,35.0,2189.0,607.0,1193.0,562.0,2.8042,226257.0,<1H OCEAN
3709,-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,309702.02,<1H OCEAN
3710,-120.92,37.63,39.0,45.0,8.0,22.0,9.0,1.7679,336695.01,INLAND
3711,-119.27,35.5,21.0,2171.0,483.0,1315.0,450.0,1.7105,56350.0,INLAND
3712,-120.31,37.29,40.0,1542.0,341.0,1283.0,341.0,1.6929,61326.0,INLAND
3713,-120.02,37.72,17.0,2806.0,600.0,990.0,410.0,2.3818,99757.0,INLAND
3714,-118.04,34.09,34.0,2597.0,461.0,1542.0,470.0,4.6211,255414.0,INLAND
3715,-120.24,39.67,52.0,296.0,63.0,143.0,56.0,3.625,97827.0,INLAND
3716,-118.14,34.16,36.0,2973.0,807.0,2846.0,784.0,2.6217,162070.0,<1H OCEAN
3717,-122.43,37.64,42.0,4091.0,757.0,1861.0,771.0,4.207,295859.0,NEAR OCEAN
3718,-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,373627.05,<1H OCEAN
3719,-118.17,34.18,44.0,1401.0,246.0,607.0,271.0,2.8472,207918.0,<1H OCEAN
3720,-119.56,36.51,9.0,3860.0,809.0,2157.0,770.0,2.5033,74308.0,INLAND
3721,-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,460494.68,NEAR OCEAN
3722,-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,168902.0,INLAND
3723,-117.29,34.49,3.0,7689.0,1545.0,3804.0,1399.0,3.3871,115321.0,INLAND
3724,-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,109860.0,INLAND
3725,-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,73079.0,INLAND
3726,-117.08,32.57,18.0,2203.0,544.0,1943.0,497.0,2.25,111204.0,NEAR OCEAN
3727,-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,195641.0,<1H OCEAN
3728,-117.35,34.13,26.0,3920.0,570.0,1862.0,552.0,3.7286,125514.0,INLAND
3729,-122.92,39.08,24.0,341.0,64.0,146.0,57.0,4.0,145850.0,INLAND
3730,-119.33,36.31,17.0,2401.0,409.0,1100.0,409.0,4.0577,105969.0,INLAND
3731,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,104630.0,INLAND
3732,-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,90923.0,INLAND
3733,-120.6,37.35,34.0,1722.0,316.0,904.0,315.0,2.4653,75645.0,INLAND
3734,-118.08,33.93,39.0,859.0,164.0,673.0,172.0,3.7143,162148.0,<1H OCEAN
3735,-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,101495.0,INLAND
3736,-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,116687.0,INLAND
3737,-122.74,38.45,17.0,3064.0,588.0,1704.0,590.0,3.9329,171871.0,<1H OCEAN
3738,-117.36,33.99,42.0,1178.0,261.0,804.0,283.0,2.9688,95144.0,INLAND
3739,-117.91,33.84,29.0,1570.0,482.0,1849.0,430.0,2.6563,165076.0,<1H OCEAN
3740,-118.11,34.0,24.0,2403.0,590.0,2103.0,547.0,2.7292,171945.0,<1H OCEAN
3741,-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,129243.0,<1H OCEAN
3742,-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,87521.0,INLAND
3743,-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,116607.0,INLAND
3744,-121.97,38.04,38.0,2505.0,554.0,1595.0,498.0,2.5833,88104.0,INLAND
3745,-119.25,35.79,8.0,3271.0,797.0,2700.0,688.0,1.7418,73256.0,INLAND
3746,-119.34,36.3,13.0,2394.0,458.0,1177.0,389.0,2.6875,78648.0,INLAND
3747,-118.14,33.9,39.0,1379.0,282.0,883.0,291.0,3.3375,180975.0,<1H OCEAN
3748,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,206483.0,<1H OCEAN
3749,-118.09,34.18,34.0,3113.0,409.0,1139.0,418.0,10.2289,497822.93,INLAND
3750,-117.58,33.87,30.0,701.0,131.0,356.0,125.0,3.2917,143550.0,INLAND
3751,-121.28,38.13,32.0,3366.0,676.0,1916.0,697.0,2.5401,116640.0,INLAND
3752,-119.83,36.8,16.0,6101.0,1200.0,3407.0,1134.0,3.125,81366.0,INLAND
3753,-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2.6522,73359.0,INLAND
3754,-118.21,33.81,45.0,1816.0,398.0,1524.0,388.0,3.8586,172584.0,NEAR OCEAN
3755,-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324,423834.59,NEAR OCEAN
3756,-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,196039.0,<1H OCEAN
3757,-118.13,33.79,44.0,2153.0,375.0,947.0,364.0,5.0072,238704.02,NEAR OCEAN
3758,-118.24,33.9,38.0,2055.0,442.0,1518.0,425.0,2.3382,108378.0,<1H OCEAN
3759,-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3.3047,171938.0,<1H OCEAN
3760,-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,334725.03,<1H OCEAN
3761,-118.31,34.07,20.0,3264.0,1248.0,2919.0,1191.0,2.3674,426918.69,<1H OCEAN
3762,-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,78221.0,INLAND
3763,-122.65,38.47,24.0,2268.0,330.0,847.0,296.0,3.858,202549.0,<1H OCEAN
3764,-122.64,41.63,19.0,2722.0,479.0,1108.0,430.0,3.1062,95560.0,INLAND
3765,-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,103004.0,INLAND
3766,-117.25,34.15,30.0,1770.0,380.0,990.0,348.0,3.3,98456.0,INLAND
3767,-118.37,34.18,42.0,1140.0,300.0,643.0,252.0,3.3958,208870.0,<1H OCEAN
3768,-118.87,34.23,14.0,4242.0,746.0,1858.0,689.0,6.0145,355427.06,<1H OCEAN
3769,-117.87,33.89,25.0,1142.0,162.0,486.0,150.0,7.1472,285999.03,<1H OCEAN
3770,-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,196400.0,<1H OCEAN
3771,-119.63,36.35,4.0,1684.0,343.0,920.0,324.0,4.2396,96139.0,INLAND
3772,-121.88,37.33,35.0,3300.0,1154.0,3120.0,1075.0,1.473,212174.0,<1H OCEAN
3773,-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,2.995,122313.0,INLAND
3774,-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,202734.0,NEAR OCEAN
3775,-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,258269.0,<1H OCEAN
3776,-118.63,34.16,30.0,3346.0,487.0,1296.0,495.0,7.457,406776.1,<1H OCEAN
3777,-117.17,32.79,43.0,1269.0,297.0,946.0,285.0,2.1447,152831.0,NEAR OCEAN
3778,-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,188630.0,NEAR BAY
3779,-118.33,33.86,38.0,914.0,176.0,519.0,174.0,6.0335,270160.01,<1H OCEAN
3780,-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,326801.0,NEAR OCEAN
3781,-121.3,38.11,5.0,5979.0,1190.0,2679.0,1084.0,4.196,162138.0,INLAND
3782,-122.27,37.82,40.0,946.0,375.0,700.0,352.0,1.775,128740.0,NEAR BAY
3783,-116.15,34.14,18.0,3312.0,705.0,1251.0,512.0,3.0139,79898.0,INLAND
3784,-119.0,35.36,35.0,1021.0,280.0,1258.0,239.0,1.7375,49935.0,INLAND
3785,-119.07,35.34,16.0,4201.0,786.0,1667.0,724.0,4.8839,147431.0,INLAND
3786,-118.14,33.9,26.0,2145.0,471.0,1150.0,429.0,3.5972,219357.0,<1H OCEAN
3787,-118.14,34.11,52.0,2742.0,422.0,1153.0,414.0,8.1124,487900.8,<1H OCEAN
3788,-118.37,34.06,52.0,2239.0,423.0,832.0,411.0,5.0858,459052.07,<1H OCEAN
3789,-118.15,34.09,52.0,2203.0,430.0,1238.0,403.0,4.4306,234906.0,<1H OCEAN
3790,-118.35,34.05,44.0,1856.0,493.0,1374.0,469.0,2.0984,175783.0,<1H OCEAN
3791,-121.28,38.71,8.0,4053.0,912.0,2033.0,897.0,2.8973,117454.0,INLAND
3792,-121.61,37.15,16.0,5498.0,729.0,2051.0,694.0,7.8601,409858.01,<1H OCEAN
3793,-120.31,37.64,11.0,2403.0,497.0,890.0,344.0,3.0,117789.0,INLAND
3794,-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,224396.0,<1H OCEAN
3795,-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295,126110.0,INLAND
3796,-121.85,38.0,24.0,2269.0,584.0,1239.0,542.0,2.0411,100010.0,INLAND
3797,-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,238056.0,NEAR OCEAN
3798,-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,153767.0,INLAND
3799,-120.85,37.75,26.0,28.0,4.0,9.0,5.0,1.625,138311.01,INLAND
3800,-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,235629.0,<1H OCEAN
3801,-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,426020.25,<1H OCEAN
3802,-118.0,33.76,26.0,1876.0,455.0,1499.0,436.0,2.925,178398.0,<1H OCEAN
3803,-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,95798.0,INLAND
3804,-122.12,38.0,20.0,6992.0,1404.0,3221.0,1334.0,4.2042,173106.0,NEAR BAY
3805,-119.02,35.32,14.0,2927.0,588.0,1821.0,561.0,3.3529,80311.0,INLAND
3806,-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,251897.0,NEAR OCEAN
3807,-118.15,33.77,27.0,3043.0,787.0,1398.0,747.0,3.5528,273335.02,NEAR OCEAN
3808,-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,267098.0,<1H OCEAN
3809,-118.17,33.92,36.0,2447.0,503.0,1532.0,498.0,4.3667,183710.0,<1H OCEAN
3810,-121.64,39.74,20.0,1808.0,334.0,763.0,335.0,2.3711,111373.0,INLAND
3811,-117.33,33.19,15.0,3672.0,845.0,1827.0,796.0,2.9716,167895.0,NEAR OCEAN
3812,-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,235821.0,<1H OCEAN
3813,-119.34,35.6,16.0,1584.0,309.0,1011.0,268.0,2.4961,63103.0,INLAND
3814,-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,258026.0,NEAR BAY
3815,-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,2.4196,79194.0,INLAND
3816,-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,187107.0,<1H OCEAN
3817,-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354,117181.0,INLAND
3818,-118.15,33.84,36.0,2987.0,491.0,1360.0,497.0,4.8013,225326.0,<1H OCEAN
3819,-121.98,37.82,18.0,9117.0,1248.0,3280.0,1167.0,8.003,370168.0,<1H OCEAN
3820,-119.51,34.4,24.0,3422.0,596.0,1763.0,601.0,5.2039,308176.04,NEAR OCEAN
3821,-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,123782.0,NEAR BAY
3822,-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,163484.0,INLAND
3823,-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,241884.0,<1H OCEAN
3824,-117.03,32.69,5.0,3201.0,532.0,2061.0,536.0,5.0829,176643.0,NEAR OCEAN
3825,-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,491666.89,INLAND
3826,-122.76,38.44,11.0,2895.0,524.0,1633.0,534.0,4.7283,183047.0,<1H OCEAN
3827,-117.86,33.74,9.0,525.0,171.0,1257.0,165.0,3.375,156501.0,<1H OCEAN
3828,-121.88,37.26,13.0,1676.0,471.0,710.0,406.0,3.8936,224078.0,<1H OCEAN
3829,-117.92,33.74,18.0,1639.0,491.0,2513.0,458.0,2.1838,158707.0,<1H OCEAN
3830,-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,420104.28,<1H OCEAN
3831,-118.17,33.98,41.0,428.0,111.0,585.0,139.0,3.1786,141649.0,<1H OCEAN
3832,-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,399677.12,NEAR BAY
3833,-122.79,39.02,23.0,642.0,203.0,265.0,84.0,1.8833,92754.99,INLAND
3834,-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,361234.02,NEAR BAY
3835,-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,330662.0,NEAR BAY
3836,-118.46,34.05,21.0,3639.0,1002.0,1489.0,983.0,4.6197,415851.23,<1H OCEAN
3837,-122.75,38.43,36.0,1599.0,345.0,1086.0,314.0,2.6667,151343.0,<1H OCEAN
3838,-118.51,34.11,29.0,9013.0,1117.0,2919.0,1061.0,13.947,500001.0,<1H OCEAN
3839,-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389,201503.0,<1H OCEAN
3840,-118.44,34.22,36.0,1191.0,266.0,718.0,248.0,3.4612,181444.0,<1H OCEAN
3841,-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,98908.0,NEAR BAY
3842,-119.08,35.34,15.0,1474.0,235.0,768.0,238.0,4.1528,118503.0,INLAND
3843,-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,485728.67,<1H OCEAN
3844,-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,6.5764,331160.0,<1H OCEAN
3845,-119.04,35.35,31.0,1607.0,336.0,817.0,307.0,2.5644,71758.0,INLAND
3846,-117.31,32.98,17.0,2789.0,648.0,849.0,345.0,4.1012,284316.07,NEAR OCEAN
3847,-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,280783.0,INLAND
3848,-122.46,37.71,52.0,1580.0,337.0,1425.0,330.0,4.0547,240184.0,NEAR OCEAN
3849,-117.69,33.61,16.0,3010.0,580.0,1649.0,538.0,4.0221,239691.0,<1H OCEAN
3850,-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,264340.03,NEAR BAY
3851,-117.28,35.13,32.0,671.0,166.0,856.0,114.0,2.6477,68684.0,INLAND
3852,-118.2,33.98,38.0,867.0,243.0,950.0,235.0,1.8929,159720.0,<1H OCEAN
3853,-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,74369.0,INLAND
3854,-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4.0417,225799.0,<1H OCEAN
3855,-121.03,37.65,37.0,375.0,58.0,120.0,37.0,3.9844,150445.0,INLAND
3856,-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,118806.0,<1H OCEAN
3857,-118.17,33.77,36.0,2933.0,881.0,2077.0,838.0,2.2538,181199.0,NEAR OCEAN
3858,-121.76,36.77,27.0,1608.0,503.0,2031.0,498.0,2.3384,134540.0,<1H OCEAN
3859,-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,97827.0,NEAR BAY
3860,-117.96,33.81,34.0,1416.0,277.0,980.0,284.0,4.7772,184794.0,<1H OCEAN
3861,-122.75,38.48,4.0,6487.0,1112.0,2958.0,1131.0,4.5417,197529.0,<1H OCEAN
3862,-118.19,33.91,43.0,1531.0,357.0,1509.0,376.0,2.6354,127321.0,<1H OCEAN
3863,-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,82249.0,INLAND
3864,-118.88,34.21,26.0,1590.0,196.0,654.0,199.0,6.5851,319157.07,<1H OCEAN
3865,-117.68,33.57,2.0,10008.0,1453.0,3550.0,1139.0,10.1122,483663.7,<1H OCEAN
3866,-118.42,34.29,34.0,1489.0,326.0,1389.0,313.0,3.4821,154271.0,<1H OCEAN
3867,-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,338572.0,<1H OCEAN
3868,-117.13,32.75,20.0,2271.0,602.0,992.0,520.0,2.2599,151672.0,NEAR OCEAN
3869,-122.7,38.45,47.0,904.0,154.0,310.0,144.0,3.9766,194926.0,<1H OCEAN
3870,-117.74,33.61,17.0,2116.0,474.0,662.0,443.0,3.5625,204284.01,<1H OCEAN
3871,-122.36,37.96,39.0,246.0,57.0,316.0,52.0,0.716,97876.0,NEAR BAY
3872,-117.62,34.08,22.0,2626.0,631.0,1678.0,557.0,3.125,118986.0,INLAND
3873,-122.14,37.7,36.0,1266.0,228.0,606.0,239.0,3.9702,194546.0,NEAR BAY
3874,-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,313643.0,NEAR OCEAN
3875,-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,157268.0,INLAND
3876,-117.41,33.94,33.0,2074.0,476.0,911.0,420.0,2.87,117274.0,INLAND
3877,-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,366142.15,NEAR BAY
3878,-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,383146.05,NEAR OCEAN
3879,-117.92,34.07,29.0,1699.0,399.0,1052.0,411.0,3.2122,192115.0,<1H OCEAN
3880,-121.61,39.13,21.0,1432.0,328.0,933.0,336.0,1.6823,84628.0,INLAND
3881,-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,103485.0,INLAND
3882,-122.94,39.1,18.0,681.0,120.0,272.0,105.0,2.8906,138394.0,INLAND
3883,-118.61,34.2,16.0,1718.0,467.0,896.0,475.0,3.6296,193964.0,<1H OCEAN
3884,-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,174862.0,<1H OCEAN
3885,-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,278039.01,<1H OCEAN
3886,-118.18,33.78,26.0,3042.0,1253.0,4812.0,1141.0,1.7701,154824.0,NEAR OCEAN
3887,-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,202441.0,<1H OCEAN
3888,-122.3,38.29,48.0,2278.0,477.0,1219.0,453.0,2.9643,152013.0,NEAR BAY
3889,-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,4.4205,146917.0,INLAND
3890,-122.46,37.7,42.0,876.0,216.0,713.0,203.0,3.84,236756.0,NEAR OCEAN
3891,-117.61,34.08,20.0,3550.0,736.0,2229.0,681.0,3.0199,126715.0,INLAND
3892,-121.87,37.28,21.0,3305.0,749.0,2459.0,701.0,3.9688,228811.0,<1H OCEAN
3893,-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86,290206.01,<1H OCEAN
3894,-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917,142087.0,INLAND
3895,-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,390912.06,NEAR BAY
3896,-118.31,33.74,36.0,2464.0,472.0,1111.0,457.0,4.5074,346978.03,NEAR OCEAN
3897,-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,125576.0,NEAR BAY
3898,-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,207011.03,NEAR BAY
3899,-117.46,34.1,7.0,1759.0,473.0,1064.0,328.0,1.9583,114184.0,INLAND
3900,-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,144722.0,INLAND
3901,-122.27,37.84,52.0,1503.0,298.0,690.0,275.0,2.6033,161460.0,NEAR BAY
3902,-121.87,37.99,15.0,2203.0,312.0,1051.0,311.0,4.9783,174474.0,INLAND
3903,-117.1,32.69,35.0,1292.0,272.0,1183.0,272.0,2.0547,95571.0,NEAR OCEAN
3904,-118.21,33.93,33.0,2739.0,801.0,3423.0,741.0,2.2847,136626.0,<1H OCEAN
3905,-121.7,36.6,19.0,3562.0,530.0,1607.0,505.0,5.0162,270227.0,<1H OCEAN
3906,-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,361432.08,NEAR OCEAN
3907,-118.02,33.74,26.0,3842.0,609.0,1961.0,595.0,6.128,252289.0,<1H OCEAN
3908,-123.48,40.34,19.0,518.0,108.0,216.0,80.0,2.7083,74264.0,INLAND
3909,-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,409828.57,NEAR BAY
3910,-117.73,33.57,5.0,11976.0,2495.0,4327.0,2009.0,4.8488,200683.01,<1H OCEAN
3911,-118.33,34.03,39.0,2840.0,826.0,1911.0,688.0,1.9018,149066.0,<1H OCEAN
3912,-117.75,34.07,52.0,1548.0,348.0,1131.0,343.0,2.63,135360.0,INLAND
3913,-120.35,36.16,18.0,1519.0,296.0,846.0,272.0,2.7792,78498.0,INLAND
3914,-118.36,34.18,36.0,2233.0,605.0,1934.0,599.0,2.8784,193531.0,<1H OCEAN
3915,-120.84,35.35,27.0,2863.0,711.0,930.0,533.0,2.6205,216986.0,NEAR OCEAN
3916,-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,181248.0,<1H OCEAN
3917,-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,3.5909,393625.03,<1H OCEAN
3918,-121.63,39.15,27.0,2991.0,637.0,1419.0,606.0,1.8849,72179.0,INLAND
3919,-122.82,38.39,22.0,1288.0,243.0,593.0,220.0,3.625,221167.0,<1H OCEAN
3920,-117.41,33.96,32.0,2837.0,617.0,1393.0,595.0,2.3798,113362.0,INLAND
3921,-120.99,37.64,50.0,683.0,189.0,459.0,195.0,1.8162,77434.0,INLAND
3922,-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,188928.0,<1H OCEAN
3923,-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,10.8805,499682.98,<1H OCEAN
3924,-118.32,34.01,50.0,1842.0,377.0,817.0,341.0,3.1548,145029.0,<1H OCEAN
3925,-121.23,38.04,32.0,1829.0,262.0,677.0,243.0,6.1805,241546.01,INLAND
3926,-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,465530.66,<1H OCEAN
3927,-119.27,34.45,15.0,1659.0,274.0,679.0,253.0,5.0,344407.08,<1H OCEAN
3928,-119.55,36.61,14.0,3004.0,793.0,3535.0,735.0,1.586,61649.0,INLAND
3929,-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,323886.0,<1H OCEAN
3930,-121.3,38.67,23.0,2145.0,340.0,1022.0,349.0,4.2037,131730.0,INLAND
3931,-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,343507.02,NEAR OCEAN
3932,-117.28,33.2,11.0,1472.0,261.0,1012.0,285.0,4.21,174868.0,NEAR OCEAN
3933,-117.47,33.93,33.0,919.0,208.0,724.0,235.0,3.4028,111326.0,INLAND
3934,-118.38,34.14,42.0,1253.0,225.0,492.0,224.0,7.7112,414977.16,<1H OCEAN
3935,-121.45,38.37,32.0,1441.0,261.0,629.0,249.0,4.4519,143966.0,INLAND
3936,-121.9,37.41,24.0,4759.0,921.0,3188.0,902.0,5.6344,250239.0,<1H OCEAN
3937,-118.37,33.94,29.0,2265.0,813.0,3425.0,781.0,2.3675,169387.0,<1H OCEAN
3938,-119.03,35.35,34.0,1441.0,294.0,695.0,275.0,2.6875,74753.0,INLAND
3939,-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728,424688.67,NEAR BAY
3940,-117.41,33.95,37.0,1586.0,283.0,675.0,305.0,2.9583,124139.0,INLAND
3941,-122.41,40.55,19.0,3753.0,761.0,1952.0,738.0,3.0954,90535.0,INLAND
3942,-118.36,34.16,42.0,2304.0,442.0,862.0,429.0,4.3542,372023.01,<1H OCEAN
3943,-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,3.1776,172936.0,<1H OCEAN
3944,-121.19,37.93,27.0,1621.0,363.0,909.0,345.0,2.1513,91358.0,INLAND
3945,-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,105896.0,<1H OCEAN
3946,-118.28,33.85,27.0,489.0,98.0,403.0,97.0,5.144,193981.0,<1H OCEAN
3947,-122.42,38.27,25.0,3282.0,566.0,1244.0,483.0,4.5313,283489.0,NEAR BAY
3948,-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,5.0081,289364.03,<1H OCEAN
3949,-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3.4196,294401.02,NEAR OCEAN
3950,-117.88,33.77,31.0,2549.0,355.0,1044.0,362.0,6.9737,349713.05,<1H OCEAN
3951,-121.06,36.72,23.0,395.0,70.0,166.0,52.0,2.2132,102398.0,INLAND
3952,-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,212671.02,NEAR BAY
3953,-117.05,32.58,22.0,2101.0,399.0,1551.0,371.0,4.1518,144438.0,NEAR OCEAN
3954,-118.37,34.16,11.0,2901.0,871.0,1659.0,789.0,3.1106,240072.01,<1H OCEAN
3955,-119.04,34.23,21.0,9807.0,1614.0,4199.0,1554.0,5.0145,254892.0,<1H OCEAN
3956,-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,64760.0,INLAND
3957,-122.31,37.5,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,444431.06,NEAR OCEAN
3958,-118.8,34.15,9.0,1143.0,179.0,647.0,180.0,6.8474,361968.1,NEAR OCEAN
3959,-118.35,33.96,26.0,2773.0,681.0,1560.0,631.0,3.1354,186118.0,<1H OCEAN
3960,-117.25,34.13,35.0,861.0,148.0,381.0,138.0,2.5234,84691.0,INLAND
3961,-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,145945.0,INLAND
3962,-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,4.6437,177308.0,INLAND
3963,-121.99,38.36,33.0,146.0,31.0,75.0,31.0,3.5179,100134.0,INLAND
3964,-122.61,38.24,25.0,2990.0,450.0,1335.0,434.0,4.7,210893.0,<1H OCEAN
3965,-121.4,38.66,50.0,880.0,150.0,1148.0,148.0,2.5062,109947.0,INLAND
3966,-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,3.3833,131291.0,<1H OCEAN
3967,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,187197.0,<1H OCEAN
3968,-120.63,35.59,9.0,5782.0,1184.0,3026.0,1130.0,2.6528,124993.0,<1H OCEAN
3969,-121.87,37.31,6.0,3797.0,984.0,2437.0,904.0,3.6802,183626.0,<1H OCEAN
3970,-121.24,38.66,14.0,3335.0,440.0,1329.0,429.0,6.2082,239526.0,INLAND
3971,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,196044.0,NEAR BAY
3972,-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,352076.24,NEAR OCEAN
3973,-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,295673.0,NEAR BAY
3974,-122.07,37.67,27.0,3239.0,671.0,1469.0,616.0,3.2465,220636.0,NEAR BAY
3975,-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,66982.0,INLAND
3976,-122.27,37.53,43.0,1145.0,230.0,586.0,254.0,3.5,282851.01,NEAR OCEAN
